,operation,from_user,to_users_count,resource,latency,num_contexts
1006,unshare,user_86,1,/scratch/user_86,0.17530726400218555,5
1007,unshare,user_57,14,/scratch/user_57,0.10139349599921843,5
1008,unshare,user_41,2,/scratch/user_41,0.14154284899996128,5
1009,unshare,user_70,8,/scratch/user_70,0.10646833699865965,4
1010,unshare,user_68,4,/scratch/user_68,0.1498858039994957,4
1011,unshare,user_86,1,/scratch/user_86,0.09554718699655496,3
1012,unshare,user_93,7,/scratch/user_93,0.14284910999776912,4
1013,unshare,user_75,1,/scratch/user_75,0.09883909500058508,4
1014,unshare,user_3,3,/scratch/user_3,0.09730687100091018,4
1015,unshare,user_57,3,/scratch/user_57,0.1484058720016037,5
1016,unshare,user_93,3,/scratch/user_93,0.10546049199911067,4
1017,unshare,user_96,1,/scratch/user_96,0.15838313499989454,4
